0.378565045	7273
0.378667581	11987
0.378745833	24284
0.378871414	3050
0.378900946	2584
0.378943534	2707
0.379018575	6700
0.379024372	126158
0.379116008	4572
0.379134395	2491
0.379143196	16543
0.37914963	1711
0.379187148	68571
0.379229689	2497
0.37923737	2076
0.379259489	4127
0.379380744	13282
0.379489302	4508
0.379522822	2699
0.379577543	11036
0.379641742	2319
0.379646264	15398
0.379713017	1179
0.379767097	20252
0.379776393	5114
0.379780959	8478
0.379802725	1926
0.379807831	1556
0.37985326	1233
0.37991819	25835
0.380127728	11858
0.380145133	1954
0.380166778	1132
0.380252223	25856
0.380265089	17570
0.380299675	566
0.380304974	979
0.380349925	5237
0.380380076	1040
0.380394388	9032
0.380415497	513576
0.380425222	107479
0.380469023	1357
0.380491916	7393
0.380506452	24074
0.380520781	6972
0.380577864	3816
0.380630926	1305
0.380639448	6628
0.380642586	1328
0.380648724	1947
0.380690051	4706
0.380694635	2289
0.380705129	1587
0.380723391	1842
0.380835348	6533
0.380895512	12694
0.380920991	1975
0.380965659	14894
0.380969715	7212
0.381053754	101598
0.381091679	2488
0.381207721	28936
0.381347998	6425
0.38141502	15807
0.381474895	1621
0.381489749	16778
0.381510524	924
0.381610952	1468
0.381664833	16088
0.381692276	6013
0.381724922	4692
0.381819976	2522
0.381976899	58810
0.382009914	10081
0.382019651	2972
0.382118554	1293
0.38215089	16003
0.382155722	2143
0.382176234	1120
0.38218767	39053
0.382227091	846
0.382251532	7361
0.382379417	2979
0.382394735	6884
0.38240023	749
0.382415221	25397
0.382433632	2735
0.382440811	1568
0.382454258	8085
0.382466975	4544
0.382507751	1227
0.382552848	11767
0.382611949	4847
0.382621811	42448
0.382646049	1047
0.382660143	994
0.382675799	24848
0.382696609	8712
0.382710729	856
0.382745454	18155
0.382789316	38676
0.382803374	1683
0.382858786	1482
0.38287971	790
0.382890854	3463
0.382947086	676195
0.383012577	1490
0.383114711	15740
0.383147985	8120
0.383186055	258455
0.383203282	1033
0.383272652	16626
0.383282341	4136
0.383367034	1696
0.383387623	1183
0.383405917	791
0.383417324	14675
0.383531036	3760
0.383535635	988
0.383576611	114520
0.383643572	3292
0.383650216	6877
0.383679867	11988
0.383704748	2539
0.383710155	584
0.383730173	2245
0.383762848	26661
0.383767386	98930
0.383780952	12444
0.383792989	788
0.383811288	1918
0.383838331	1940
0.383843279	1716
0.383896419	130832
0.384146876	3631
0.384152012	7462
0.384170415	2161
0.384188959	29450
0.384213884	2402
0.384260818	16354
0.384305009	14650
0.384364018	2490
0.3843833	3863
0.38438941	3100
0.384398794	24564
0.384411011	5851
0.384459886	2985
0.384565402	3574
0.384582164	6925
0.38460235	4358
0.38461831	4579
0.384639736	1068
0.384649618	47054
0.384662474	1526
0.384733989	1481
0.384771774	5016
0.384792677	1964
0.384797832	21650
0.384871056	5818
0.384972059	846
0.385015174	1486
0.3850274	1870
0.38510031	5078
0.385105968	872
0.385122505	2707
0.385137526	1159
0.385167349	287908
0.385216674	4070
0.385225068	7304
0.385322758	59418
0.385405126	1132
0.38548841	2060
0.385492184	4416
0.385522007	1281
0.385560329	17652
0.385596964	1085
0.385602228	1235
0.385615926	1950
0.385625211	2516
0.385761184	5183
0.385771716	8577
0.385784217	1053
0.385860194	2521
0.385999764	3940
0.386002591	1486
0.386375321	4788
0.386380129	1601
0.386450129	17403
0.386536319	860
0.386593318	3153
0.386606706	2103
0.386716585	1148
0.38673752	2606
0.386800463	14044
0.386867475	1494
0.386894861	1194
0.386935188	4370
0.386962531	173914
0.387049933	760
0.387076024	33176
0.387127676	1306
0.387216869	666
0.387255309	1136
0.387271425	2584
0.387323496	15722
0.387345728	1599
0.387360182	5142
0.387376891	10393
0.38738201	13449
0.387395975	1045
0.387424579	42419
0.387451677	6175
0.387457194	94974
0.387492016	424686
0.387534191	82454
0.387596067	189023
0.387607687	14146
0.387636353	32694
0.387647188	71726
0.387674501	13544
0.387706452	1275
0.38775518	734
0.387852188	1683
0.387856187	9302
0.387865488	2369
0.387870861	7194
0.387925923	909
0.387942284	855
0.387960843	840
0.387967267	8623
0.387976167	13236
0.387981634	1057
0.388036819	11481
0.388054722	5818
0.388074371	60651
0.388099246	677
0.388108411	885
0.38812939	8958
0.388143228	16202
0.388259901	1560
0.388324435	2253
0.388342426	1923
0.388486857	1916
0.388562482	2070
0.388572943	1784
0.38859209	8494
0.388616811	4813
0.388632591	4362
0.388650577	2486
0.388686957	5034
0.388710617	1822
0.388773187	1495
0.388801781	116315
0.388812199	21460
0.389064457	3139
0.389071145	1846
0.389100851	3106
0.389230744	3184
0.389250443	18085
0.38926228	2427
0.389282889	7677
0.389308205	50971
0.389331415	1200
0.389341009	2325
0.389372265	712
0.38938118	2353
0.389444747	3338
0.389475514	8892
0.389491785	1090
0.38955121	919
0.389576353	16986
0.38963545	2802
0.389652295	129930
0.389675982	4407
0.389727082	1051
0.389737859	599
0.389842085	787
0.389871644	837
0.389888235	1779
0.389945801	1352
0.389954182	46500
0.389961313	8747
0.389990026	3858
0.390081382	6832
0.39009823	6682
0.390168229	19256
0.390173171	11077
0.390198325	17311
0.390225774	1550
0.390276723	18965
0.39032764	4957
0.390389474	1371
0.39040509	1572
0.390420797	53876
0.390441394	1162
0.390458732	9824
0.39050217	2432
0.390510963	3783
0.390518822	9696
0.390629225	6488
0.390640174	613
0.390646338	814
0.390691279	441
0.39074148	985
0.390758542	1282
0.390826689	4654
0.390865015	4923
0.390985556	6974
0.391008743	5748
0.39102459	12448
0.391162869	2777
0.391188127	5738
0.391208466	3535
0.391212222	1398
0.39126294	1051
0.39126841	8416
0.391301716	95548
0.391306102	24469
0.391331856	1868
0.391339022	4107
0.39135988	1196
0.391411354	3977
0.391419076	7271
0.391475387	4938
0.391493212	5491
0.391497329	3164
0.391527344	4955
0.39153994	1220
0.391587698	26200
0.391640342	3464
0.391695756	5517
0.391752659	234600
0.391770755	3104
0.391783357	3277
0.391790587	2467
0.391837839	15959
0.391887716	2458
0.391911723	1200
0.391917971	14663
0.391961113	17304
0.392004365	19575
0.392013314	74920
0.392038514	6202
0.392043668	1155
0.392057006	4817
0.392108972	5138
0.392116712	4461
0.392133373	841
0.392136857	3975
0.392142287	2345
0.392155184	7403
0.392206385	707
0.392232188	457
0.392250504	1540
0.392256382	4634
0.392264911	982
0.392283077	313
0.392289068	2246
0.392332782	1794
0.392385757	632
0.392402269	7452
0.392491048	76716
0.39255156	10200
0.39262051	229581
0.392633013	28853
0.392670818	12872
0.392683074	216491
0.392715741	18702
0.392781746	1050
0.392797573	4400
0.392828831	2764
0.392845141	2049
0.392853333	4077
0.392891829	5249
0.392903176	7130
0.392917388	823
0.392941791	1256
0.392973591	204080
0.392997629	13675
0.393040268	24606
0.393050887	6178
0.393078181	173922
0.393108411	1937
0.393177108	1050
0.393219806	1536
0.393254219	676
0.393262049	540
0.393311107	2077
0.393333977	3809
0.393366022	105302
0.393402479	141439
0.393414796	5339
0.393420252	596
0.393429791	1990
0.393435128	9434
0.393446827	550
0.393477485	24698
0.39350837	1623
0.393517423	1419
0.393538939	11352
0.393591145	1703
0.393705462	1374
0.393714033	696
0.393741022	788
0.393746805	6092
0.393815442	6099
0.393840287	1053
0.393848068	678
0.39389748	1172
0.3939039	4275
0.393921015	1493
0.393926637	3384
0.393953736	1540
0.393972866	15778
0.393979923	11856
0.393984251	1132
0.393989638	3045
0.394026957	5326
0.394043384	3483
0.39406533	1357
0.394131204	593
0.394182083	2746
0.394195703	3320
0.394225093	1031
0.394234796	1141
0.394284197	921
0.394347454	5057
0.3943672	8592
0.394396913	745
0.394402388	5650
0.394410565	606
0.394428845	763
0.394437575	2366
0.394451036	8892
0.394457583	9340
0.394472096	11490
0.394480664	4537
0.394512285	3706
0.394625314	6359
0.39463228	2516
0.394662409	10683
0.394693712	8014
0.394721411	333084
0.394726527	20099
0.39475089	54854
0.394759939	10746
0.394825287	7610
0.394844782	42687
0.394862187	92509
0.39487695	908
0.394891532	2385
0.394914786	323650
0.394925182	30187
0.395058728	1225
0.395151341	591464
0.395192306	12853
0.395222565	1536
0.395227936	233
0.395397778	3443
0.395445677	3324
0.39545634	1930
0.395479651	1587
0.395518896	3184
0.395524885	2474
0.395584699	1768
0.395604691	788
0.395628893	24868
0.395637522	688
0.395701029	28610
0.39571242	7398
0.395722398	1170
0.395729913	1114
0.395760141	6588
0.39577125	9848
0.395780986	34718
0.395817703	1193
0.39582748	1156
0.395872239	685
0.395875143	986
0.395891812	722
0.395935762	1908
0.395949971	4604
0.396004756	2822
0.396034172	1170
0.396042028	60642
0.396072133	2190
0.396138912	7023
0.39616103	1766
0.396283555	857
0.396321974	1554
0.396354059	21014
0.396434175	1801
0.396515154	11975
0.396545084	2752
0.396557248	677
0.396585012	6420
0.396598853	1721
0.396660486	1161
0.396717499	540
0.396745598	1981
0.396808657	4906
0.396851456	353187
0.396884798	1007
0.396891747	2029
0.396948216	64744
0.397012519	19865
0.397078826	10606
0.397135391	671
0.397181467	1698
0.397226013	2088
0.397231078	378
0.397304858	1101
0.397327803	154752
0.397376312	35548
0.397406641	1052
0.397432084	79929
0.397445663	16539
0.39746362	881
0.397481553	2945
0.397534899	1240
0.397560087	87505
0.397588288	19401
0.397595313	1495
0.397621004	270
0.397634476	1961
0.397695936	3515
0.397704621	1627
0.397727895	489
0.397753959	7189
0.397759814	298
0.397764975	956
0.397886703	1227
0.398016631	2589
0.398048135	102970
0.39807347	689
0.398084167	5831
0.398108215	6946
0.398121511	44537
0.398188046	5903
0.398223247	8672
0.398295442	10554
0.398322895	8083
0.398335485	1089
0.398360667	2198
0.398373287	1887
0.398402156	5725
0.398413724	1734
0.39843007	1366
0.398522164	4880
